Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent
1079,29-06-2023,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10001325,30,30,3,2
1080,29-04-2022,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10000404,10,10,1,4
1081,10-08-2022,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,OFF-PA-10000349,20,20,4,5
1082,21-08-2023,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,FUR-CH-10002880,1000,1110,9,3
1083,01-10-2022,Standard Class,Consumer,United States,Yonkers,New York,10701,East,Furniture,Tables,FUR-TA-10001095,760,840,8,4
1084,16-12-2023,Standard Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Paper,OFF-PA-10003127,30,30,1,4
1085,09-12-2023,Standard Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Storage,OFF-ST-10003208,320,360,2,3
1086,28-06-2022,Standard Class,Consumer,United States,Yonkers,New York,10701,East,Technology,Machines,TEC-MA-10003979,4360,4900,7,5
1087,15-02-2022,Same Day,Consumer,United States,Des Moines,Iowa,50315,Central,Office Supplies,Paper,OFF-PA-10000029,10,10,1,5
1088,04-01-2022,Second Class,Corporate,United States,Oakland,California,94601,West,Technology,Phones,TEC-PH-10004896,60,70,3,2
1089,30-12-2023,Second Class,Corporate,United States,Oakland,California,94601,West,Office Supplies,Labels,OFF-LA-10000452,0,0,1,2
1090,23-05-2022,Standard Class,Corporate,United States,Monroe,North Carolina,28110,South,Furniture,Furnishings,FUR-FU-10001967,30,30,2,3
1091,13-07-2022,Standard Class,Corporate,United States,Monroe,North Carolina,28110,South,Technology,Phones,TEC-PH-10001819,60,70,2,2
1092,12-04-2022,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Art,OFF-AR-10002952,100,120,9,5
1093,28-09-2022,Standard Class,Consumer,United States,San Diego,California,92105,West,Technology,Phones,TEC-PH-10000576,180,220,2,3
1094,25-10-2023,Standard Class,Home Office,United States,Clinton,Maryland,20735,East,Office Supplies,Paper,OFF-PA-10000605,20,30,5,4
1095,08-10-2022,Standard Class,Home Office,United States,Clinton,Maryland,20735,East,Office Supplies,Appliances,OFF-AP-10002518,320,360,2,5
1096,06-10-2022,Standard Class,Home Office,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,OFF-ST-10004340,320,350,7,2
1097,09-04-2023,Standard Class,Home Office,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10004001,40,40,7,3
1098,30-01-2022,First Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Tables,FUR-TA-10004147,360,450,5,5
1099,15-09-2023,First Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10001545,10,10,4,3
1100,18-10-2022,First Class,Home Office,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10000206,10,10,3,3
1101,24-01-2022,First Class,Home Office,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10001013,30,30,1,3
1102,17-04-2022,First Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10002255,10,10,3,3
1103,18-10-2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10004140,0,0,3,5
1104,08-09-2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10002049,0,0,3,4
1105,30-12-2023,Standard Class,Consumer,United States,Riverside,California,92503,West,Office Supplies,Paper,OFF-PA-10001892,20,20,3,2
1106,19-11-2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Storage,OFF-ST-10000642,80,100,6,2
1107,23-02-2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000206,0,0,2,4
1108,03-09-2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10003676,10,10,5,2
1109,19-10-2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Fasteners,OFF-FA-10003495,60,60,12,4
1110,02-01-2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Envelopes,OFF-EN-10003798,30,40,3,2
1111,12-01-2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10003589,60,70,5,2
1112,18-07-2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10004735,10,10,2,5
1113,21-12-2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10002609,0,0,2,5
1114,10-07-2023,Second Class,Consumer,United States,Encinitas,California,92024,West,Office Supplies,Binders,OFF-BI-10003364,40,50,2,3
1115,18-11-2022,Second Class,Consumer,United States,Encinitas,California,92024,West,Furniture,Bookcases,FUR-BO-10002206,100,120,1,2
1116,28-08-2022,Second Class,Consumer,United States,Encinitas,California,92024,West,Technology,Accessories,TEC-AC-10003610,110,120,2,5
1117,05-02-2023,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Labels,OFF-LA-10003766,10,10,2,4
1118,16-06-2022,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Paper,OFF-PA-10001970,230,280,5,5
1119,26-07-2023,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Technology,Accessories,TEC-AC-10002049,530,620,5,3
1120,03-02-2023,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Paper,OFF-PA-10000141,0,0,2,4
1121,14-08-2023,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Envelopes,OFF-EN-10004459,20,20,2,5
1122,03-07-2022,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Technology,Phones,TEC-PH-10001061,600,700,7,4
1123,08-02-2022,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Art,OFF-AR-10002375,20,20,7,3
1124,27-07-2023,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Furniture,Furnishings,FUR-FU-10003194,30,40,4,2
1125,09-08-2023,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Art,OFF-AR-10003811,10,10,3,5
1126,04-10-2022,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Envelopes,OFF-EN-10001539,20,20,3,4
1127,29-01-2022,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Furniture,Chairs,FUR-CH-10002331,900,1070,3,5
1128,11-07-2023,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Office Supplies,Art,OFF-AR-10003156,10,10,1,5
1129,05-08-2022,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Office Supplies,Envelopes,OFF-EN-10001532,80,100,6,3
1130,23-12-2023,Standard Class,Consumer,United States,Springfield,Virginia,22153,South,Furniture,Tables,FUR-TA-10004086,320,340,4,5
1131,06-09-2022,Standard Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,OFF-PA-10000100,40,40,1,3
1132,11-02-2022,Standard Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Envelopes,OFF-EN-10002500,60,60,5,5
1133,10-03-2022,First Class,Corporate,United States,Antioch,California,94509,West,Office Supplies,Paper,OFF-PA-10004100,20,20,3,5
1134,12-07-2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10003479,110,120,4,2
1135,31-12-2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,OFF-LA-10000973,10,10,3,4
1136,22-11-2023,Same Day,Consumer,United States,Homestead,Florida,33030,South,Office Supplies,Storage,OFF-ST-10001476,70,90,3,4
1137,21-12-2023,Second Class,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Envelopes,OFF-EN-10002831,240,290,8,2
1138,23-10-2023,Second Class,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Appliances,OFF-AP-10002350,40,40,2,2
1139,02-12-2023,Second Class,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Paper,OFF-PA-10001763,20,20,2,4
1140,03-02-2022,Second Class,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Art,OFF-AR-10003394,20,20,7,2
1141,04-10-2022,Second Class,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Binders,OFF-BI-10002072,20,20,2,3
1142,24-08-2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10004188,160,200,2,3
1143,01-11-2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Fasteners,OFF-FA-10001561,10,10,4,3
1144,01-10-2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10002105,10,10,1,4
1145,28-05-2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Machines,TEC-MA-10004241,640,690,2,3
1146,07-10-2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,OFF-ST-10004340,50,60,1,2
1147,16-08-2023,Same Day,Consumer,United States,Lansing,Michigan,48911,Central,Office Supplies,Appliances,OFF-AP-10003849,590,640,2,4
1148,02-06-2023,Same Day,Consumer,United States,Lansing,Michigan,48911,Central,Office Supplies,Fasteners,OFF-FA-10000735,10,10,2,5
1149,24-11-2022,Same Day,Consumer,United States,Lansing,Michigan,48911,Central,Office Supplies,Binders,OFF-BI-10003350,10,10,2,5
1150,10-11-2022,Same Day,Consumer,United States,Lansing,Michigan,48911,Central,Technology,Phones,TEC-PH-10000307,10,10,1,5
1151,28-01-2023,Same Day,Consumer,United States,Lansing,Michigan,48911,Central,Technology,Copiers,TEC-CO-10004202,560,600,2,5
1152,02-06-2023,Standard Class,Corporate,United States,Cuyahoga Falls,Ohio,44221,East,Furniture,Furnishings,FUR-FU-10001852,10,10,6,5
1153,08-12-2023,Standard Class,Corporate,United States,Reno,Nevada,89502,West,Office Supplies,Art,OFF-AR-10003759,0,0,2,2
1154,24-12-2022,Standard Class,Corporate,United States,Reno,Nevada,89502,West,Office Supplies,Binders,OFF-BI-10003984,140,160,7,5
1155,12-11-2022,First Class,Home Office,United States,Harrisonburg,Virginia,22801,South,Office Supplies,Storage,OFF-ST-10004337,110,120,2,4
1156,03-02-2022,First Class,Home Office,United States,Harrisonburg,Virginia,22801,South,Furniture,Tables,FUR-TA-10001932,2060,2240,7,4
1157,25-09-2022,First Class,Home Office,United States,Harrisonburg,Virginia,22801,South,Office Supplies,Binders,OFF-BI-10003982,50,60,3,5
1158,24-11-2022,First Class,Home Office,United States,Harrisonburg,Virginia,22801,South,Furniture,Tables,FUR-TA-10000617,430,460,2,4
1159,23-08-2023,Second Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10002126,180,200,1,4
1160,01-02-2022,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Appliances,OFF-AP-10000576,290,360,3,4
1161,29-05-2022,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Binders,OFF-BI-10004654,10,10,2,3
1162,12-06-2023,Second Class,Consumer,United States,Escondido,California,92025,West,Office Supplies,Art,OFF-AR-10004042,40,50,3,2
1163,01-03-2022,Standard Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10004700,10,10,1,3
1164,23-12-2022,Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10004593,110,130,3,4
1165,02-11-2022,Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003429,30,30,5,2
1166,08-11-2022,Standard Class,Consumer,United States,Jackson,Michigan,49201,Central,Office Supplies,Binders,OFF-BI-10001294,40,50,4,5
1167,14-04-2023,Same Day,Consumer,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10001552,380,450,9,2
1168,26-06-2022,Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10004952,90,110,2,2
1169,26-04-2023,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10004123,230,270,3,5
1170,19-07-2022,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10003172,20,20,3,5
1171,13-01-2022,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10002352,30,30,4,2
1172,09-05-2022,Standard Class,Consumer,United States,Royal Oak,Michigan,48073,Central,Office Supplies,Paper,OFF-PA-10002259,20,20,2,3
1173,05-04-2022,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10002976,20,20,5,4
1174,05-12-2022,Standard Class,Consumer,United States,Bloomington,Illinois,61701,Central,Office Supplies,Binders,OFF-BI-10000301,10,10,4,4
1175,03-06-2023,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003694,40,50,6,3
1176,17-04-2023,Standard Class,Home Office,United States,Concord,New Hampshire,3301,East,Office Supplies,Supplies,OFF-SU-10000381,30,30,3,4
1177,18-04-2022,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Labels,OFF-LA-10004425,10,10,4,3
1178,22-11-2023,Standard Class,Consumer,United States,Rockville,Maryland,20852,East,Furniture,Chairs,FUR-CH-10001270,160,170,2,2
1179,22-05-2022,Standard Class,Consumer,United States,Rockville,Maryland,20852,East,Technology,Phones,TEC-PH-10003931,150,180,3,4
1180,08-11-2023,Second Class,Home Office,United States,Houston,Texas,77070,Central,Technology,Accessories,TEC-AC-10003174,240,260,3,4
1181,26-12-2022,Standard Class,Consumer,United States,Lakewood,New Jersey,8701,East,Technology,Phones,TEC-PH-10004539,1240,1320,7,4
1182,10-05-2023,Standard Class,Consumer,United States,Lakewood,New Jersey,8701,East,Office Supplies,Art,OFF-AR-10001919,0,0,2,4
1183,10-12-2023,First Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Envelopes,OFF-EN-10002504,20,20,1,3
1184,09-09-2022,First Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Phones,TEC-PH-10003655,10,10,5,3
1185,02-06-2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10004656,10,10,7,5
1186,04-06-2022,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10002344,390,490,6,2
1187,17-10-2022,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10001800,20,30,4,4
1188,17-03-2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10000036,180,200,2,3
1189,20-06-2022,Second Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,OFF-AP-10004532,70,80,4,5
1190,03-06-2022,Second Class,Home Office,United States,Los Angeles,California,90036,West,Technology,Phones,TEC-PH-10004447,800,890,8,4
1191,08-09-2022,Second Class,Home Office,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10003973,750,890,3,5
1192,09-06-2022,Second Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10001970,200,220,4,2
1193,14-02-2023,Second Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000682,20,20,4,5
1194,14-07-2023,Same Day,Corporate,United States,Coral Springs,Florida,33065,South,Office Supplies,Paper,OFF-PA-10001937,20,20,3,3
1195,27-08-2022,Same Day,Corporate,United States,Coral Springs,Florida,33065,South,Furniture,Furnishings,FUR-FU-10002268,20,20,4,2
1196,10-08-2022,Same Day,Corporate,United States,Coral Springs,Florida,33065,South,Office Supplies,Storage,OFF-ST-10001321,20,20,2,3
1197,23-08-2022,Same Day,Corporate,United States,Coral Springs,Florida,33065,South,Furniture,Furnishings,FUR-FU-10003394,50,60,1,4
1198,15-02-2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Accessories,TEC-AC-10001990,380,430,9,4
1199,23-07-2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Chairs,FUR-CH-10004540,90,100,4,3
1200,24-09-2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10004995,920,1090,4,3
1201,10-04-2023,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Chairs,FUR-CH-10002335,480,540,3,3
1202,06-03-2022,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Office Supplies,Binders,OFF-BI-10004967,0,0,3,2
1203,01-01-2022,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Chairs,FUR-CH-10002331,770,850,3,3
1204,10-02-2022,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Office Supplies,Storage,OFF-ST-10002292,550,590,2,4
1205,07-06-2022,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Office Supplies,Storage,OFF-ST-10000689,290,340,3,3
1206,05-01-2022,First Class,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Phones,TEC-PH-10002660,250,270,5,4
1207,04-09-2023,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10004634,10,10,1,4
1208,12-12-2022,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10002160,10,10,3,3
